order_id,timestamp_ns,symbol_id,side,type,price,quantity,time_in_force
1312,1700000000033397348,1,SELL,LIMIT,9958,25,GTC
1313,1700000000033443381,1,SELL,LIMIT,9931,100,GTC
1314,1700000000033484257,1,SELL,LIMIT,9941,25,GTC
1315,1700000000033517258,1,BUY,LIMIT,9944,1,GTC
1316,1700000000033533422,1,SELL,LIMIT,9950,10,GTC
1317,1700000000033547377,1,SELL,LIMIT,9938,50,GTC
1318,1700000000033549844,1,BUY,LIMIT,9939,25,IOC
1319,1700000000033553221,1,BUY,LIMIT,9935,25,GTC
1320,1700000000033575991,1,BUY,LIMIT,9933,10,GTC
1321,1700000000033583122,1,SELL,LIMIT,9929,20,GTC
1322,1700000000033605798,1,SELL,LIMIT,9946,5,GTC
1323,1700000000033640830,1,BUY,LIMIT,9949,10,GTC
1324,1700000000033650795,1,SELL,LIMIT,9955,5,GTC
1325,1700000000033690587,1,SELL,LIMIT,9937,25,GTC
1326,1700000000033726179,1,SELL,LIMIT,9926,10,GTC
1327,1700000000033734966,1,SELL,LIMIT,9925,20,GTC
1328,1700000000033766311,1,SELL,LIMIT,9942,5,GTC
1329,1700000000033816048,1,SELL,MARKET,0,50,IOC
1330,1700000000033863241,1,SELL,LIMIT,9948,25,GTC
1331,1700000000033901829,1,SELL,LIMIT,9961,20,GTC
1332,1700000000033915632,1,SELL,LIMIT,9951,10,IOC
1333,1700000000033953577,1,SELL,LIMIT,9940,50,GTC
1334,1700000000033973413,1,SELL,LIMIT,9946,5,GTC
1335,1700000000034001838,1,SELL,LIMIT,9930,25,GTC
1336,1700000000034027397,1,BUY,LIMIT,9954,20,GTC
1337,1700000000034047198,1,BUY,LIMIT,9946,5,GTC
1338,1700000000034054147,1,SELL,LIMIT,9931,10,GTC
1339,1700000000034076520,1,BUY,MARKET,0,10,IOC
1340,1700000000034089513,1,SELL,LIMIT,9947,20,GTC
1341,1700000000034090572,1,SELL,LIMIT,9953,20,GTC
1342,1700000000034129079,1,BUY,LIMIT,9954,50,GTC
1343,1700000000034155629,1,SELL,LIMIT,9948,10,GTC
1344,1700000000034203479,1,BUY,LIMIT,9945,100,GTC
1345,1700000000034249719,1,BUY,LIMIT,9943,50,GTC
1346,1700000000034288066,1,BUY,LIMIT,9950,10,IOC
1347,1700000000034310836,1,BUY,LIMIT,9936,25,GTC
1348,1700000000034332705,1,BUY,LIMIT,9946,20,GTC
1349,1700000000034370441,1,BUY,LIMIT,9964,25,GTC
1350,1700000000034384323,1,SELL,LIMIT,9955,50,GTC
1351,1700000000034426700,1,BUY,LIMIT,9952,100,GTC
1352,1700000000034428958,1,BUY,LIMIT,9953,100,GTC
1353,1700000000034448535,1,BUY,LIMIT,9946,10,GTC
1354,1700000000034470450,1,SELL,LIMIT,9947,10,GTC
1355,1700000000034502292,1,SELL,LIMIT,9942,50,GTC
1356,1700000000034523092,1,BUY,LIMIT,9968,10,GTC
1357,1700000000034562093,1,SELL,LIMIT,9946,20,GTC
1358,1700000000034591804,1,SELL,LIMIT,9947,10,GTC
1359,1700000000034622463,1,SELL,LIMIT,9943,100,GTC
1360,1700000000034645689,1,SELL,LIMIT,9945,100,GTC
1361,1700000000034673389,1,SELL,LIMIT,9950,10,GTC
1362,1700000000034719667,1,BUY,LIMIT,9949,10,GTC
1363,1700000000034738109,1,BUY,LIMIT,9938,10,GTC
1364,1700000000034770950,1,SELL,LIMIT,9941,10,GTC
1365,1700000000034804506,1,SELL,LIMIT,9950,5,GTC
1366,1700000000034835294,1,SELL,LIMIT,9947,1,GTC
1367,1700000000034884681,1,BUY,LIMIT,9962,25,GTC
1368,1700000000034906618,1,SELL,LIMIT,9939,10,GTC
1369,1700000000034953883,1,SELL,LIMIT,9943,10,GTC
1370,1700000000034994162,1,BUY,LIMIT,9967,1,GTC
1371,1700000000035038662,1,BUY,LIMIT,9961,5,GTC
1372,1700000000035085981,1,BUY,LIMIT,9955,10,GTC
1373,1700000000035112080,1,SELL,LIMIT,9952,5,GTC
1374,1700000000035115769,1,BUY,MARKET,0,1,IOC
1375,1700000000035129375,1,BUY,LIMIT,9950,10,GTC
1376,1700000000035151968,1,BUY,MARKET,0,1,IOC
1377,1700000000035195991,1,BUY,LIMIT,9950,5,GTC
1378,1700000000035217930,1,SELL,MARKET,0,5,IOC
1379,1700000000035246471,1,SELL,LIMIT,9946,50,GTC
1380,1700000000035289831,1,BUY,LIMIT,9947,50,GTC
1381,1700000000035332925,1,BUY,LIMIT,9943,20,GTC
1382,1700000000035360366,1,BUY,MARKET,0,10,IOC
1383,1700000000035377377,1,SELL,LIMIT,9939,10,GTC
1384,1700000000035399638,1,SELL,LIMIT,9955,10,GTC
1385,1700000000035404562,1,SELL,LIMIT,9941,100,GTC
1386,1700000000035438054,1,BUY,LIMIT,9944,10,GTC
1387,1700000000035478947,1,SELL,MARKET,0,1,IOC
1388,1700000000035520063,1,SELL,LIMIT,9957,10,GTC
1389,1700000000035533957,1,BUY,LIMIT,9940,50,GTC
1390,1700000000035582904,1,BUY,LIMIT,9952,100,GTC
1391,1700000000035625874,1,BUY,LIMIT,9957,50,GTC
1392,1700000000035648835,1,BUY,MARKET,0,25,IOC
1393,1700000000035694381,1,BUY,MARKET,0,10,IOC
1394,1700000000035723871,1,SELL,LIMIT,9947,10,GTC
1395,1700000000035765944,1,BUY,LIMIT,9939,1,GTC
1396,1700000000035781930,1,SELL,LIMIT,9940,10,GTC
1397,1700000000035798481,1,BUY,LIMIT,9945,10,GTC
1398,1700000000035816797,1,BUY,LIMIT,9945,10,GTC
1399,1700000000035848145,1,SELL,LIMIT,9950,10,GTC
1400,1700000000035849943,1,BUY,LIMIT,9952,100,GTC
1401,1700000000035889448,1,BUY,LIMIT,9966,20,GTC
1402,1700000000035919675,1,BUY,LIMIT,9951,20,GTC
1403,1700000000035933001,1,BUY,LIMIT,9944,100,GTC
1404,1700000000035965708,1,SELL,MARKET,0,25,IOC
1405,1700000000035986380,1,SELL,LIMIT,9963,100,GTC
1406,1700000000035995037,1,SELL,MARKET,0,1,IOC
1407,1700000000036044792,1,SELL,LIMIT,9966,20,GTC
1408,1700000000036087949,1,BUY,LIMIT,9964,1,GTC
1409,1700000000036129799,1,SELL,LIMIT,9951,25,GTC
1410,1700000000036174933,1,SELL,LIMIT,9966,100,GTC
1411,1700000000036176241,1,BUY,LIMIT,9974,10,GTC
1412,1700000000036210723,1,SELL,LIMIT,9970,5,GTC
1413,1700000000036244033,1,SELL,LIMIT,9952,20,GTC
1414,1700000000036251694,1,SELL,LIMIT,9949,5,GTC
1415,1700000000036301233,1,SELL,LIMIT,9968,10,GTC
1416,1700000000036333958,1,SELL,MARKET,0,10,IOC
1417,1700000000036382498,1,BUY,LIMIT,9952,20,GTC
1418,1700000000036394924,1,BUY,LIMIT,9961,100,GTC
1419,1700000000036399289,1,SELL,LIMIT,9966,10,GTC
1420,1700000000036428672,1,BUY,LIMIT,9950,50,GTC
1421,1700000000036434788,1,SELL,LIMIT,9964,20,GTC
1422,1700000000036473668,1,BUY,MARKET,0,1,IOC
1423,1700000000036523437,1,BUY,LIMIT,9945,20,IOC
1424,1700000000036548556,1,SELL,LIMIT,9940,1,GTC
1425,1700000000036571143,1,SELL,LIMIT,9948,100,GTC
1426,1700000000036587345,1,BUY,LIMIT,9969,25,GTC
1427,1700000000036594410,1,SELL,LIMIT,9941,25,GTC
1428,1700000000036596592,1,BUY,LIMIT,9960,10,GTC
1429,1700000000036621237,1,BUY,LIMIT,9968,10,GTC
1430,1700000000036621942,1,SELL,LIMIT,9953,10,GTC
1431,1700000000036670664,1,SELL,LIMIT,9940,1,GTC
1432,1700000000036693992,1,SELL,LIMIT,9954,5,GTC
1433,1700000000036742613,1,SELL,LIMIT,9954,5,GTC
1434,1700000000036751492,1,BUY,LIMIT,9943,1,GTC
1435,1700000000036763005,1,SELL,LIMIT,9960,100,GTC
1436,1700000000036774674,1,SELL,LIMIT,9956,10,GTC
1437,1700000000036785675,1,SELL,LIMIT,9945,1,GTC
1438,1700000000036830123,1,SELL,LIMIT,9948,100,GTC
1439,1700000000036875959,1,SELL,LIMIT,9958,5,GTC
1440,1700000000036918663,1,SELL,LIMIT,9961,5,GTC
1441,1700000000036934456,1,BUY,LIMIT,9959,50,GTC
1442,1700000000036983755,1,BUY,LIMIT,9937,10,GTC
1443,1700000000037004623,1,SELL,LIMIT,9941,1,GTC
1444,1700000000037029045,1,SELL,LIMIT,9940,25,GTC
1445,1700000000037036530,1,SELL,LIMIT,9947,10,GTC
1446,1700000000037051376,1,BUY,LIMIT,9941,20,GTC
1447,1700000000037091124,1,SELL,LIMIT,9940,1,GTC
1448,1700000000037132982,1,BUY,LIMIT,9933,100,GTC
1449,1700000000037143489,1,BUY,LIMIT,9963,25,GTC
1450,1700000000037155721,1,SELL,LIMIT,9965,1,GTC
1451,1700000000037157634,1,BUY,LIMIT,9965,10,GTC
1452,1700000000037183762,1,BUY,LIMIT,9955,50,GTC
1453,1700000000037190639,1,SELL,LIMIT,9959,50,GTC
1454,1700000000037221123,1,BUY,LIMIT,9962,20,GTC
1455,1700000000037235370,1,BUY,LIMIT,9959,10,GTC
1456,1700000000037280324,1,SELL,LIMIT,9955,5,IOC
1457,1700000000037284515,1,SELL,LIMIT,9968,10,GTC
1458,1700000000037323903,1,BUY,LIMIT,9965,25,GTC
1459,1700000000037340187,1,SELL,LIMIT,9947,5,GTC
1460,1700000000037386024,1,BUY,LIMIT,9965,50,GTC
1461,1700000000037404560,1,SELL,LIMIT,9952,50,GTC
1462,1700000000037437121,1,SELL,LIMIT,9943,5,GTC
1463,1700000000037455559,1,SELL,LIMIT,9942,100,GTC
1464,1700000000037475612,1,SELL,LIMIT,9949,50,GTC
1465,1700000000037502675,1,BUY,LIMIT,9967,10,GTC
1466,1700000000037507364,1,SELL,LIMIT,9974,100,GTC
1467,1700000000037557245,1,SELL,LIMIT,9975,5,GTC
1468,1700000000037558093,1,BUY,LIMIT,9955,10,GTC
1469,1700000000037601364,1,BUY,LIMIT,9954,10,GTC
1470,1700000000037635034,1,BUY,LIMIT,9975,5,IOC
1471,1700000000037651809,1,BUY,LIMIT,9963,1,GTC
1472,1700000000037661474,1,BUY,LIMIT,9977,100,GTC
1473,1700000000037701700,1,BUY,LIMIT,9979,25,GTC
1474,1700000000037704607,1,SELL,LIMIT,9972,10,GTC
1475,1700000000037743890,1,BUY,LIMIT,9955,10,GTC
1476,1700000000037761473,1,BUY,LIMIT,9961,20,GTC
1477,1700000000037806309,1,SELL,LIMIT,9962,20,GTC
1478,1700000000037848301,1,SELL,LIMIT,9954,20,GTC
1479,1700000000037876305,1,SELL,LIMIT,9968,10,GTC
1480,1700000000037881885,1,BUY,LIMIT,9966,10,GTC
1481,1700000000037924339,1,BUY,LIMIT,9969,25,GTC
1482,1700000000037942772,1,BUY,LIMIT,9957,10,GTC
1483,1700000000037951365,1,BUY,LIMIT,9953,5,GTC
1484,1700000000037958126,1,SELL,LIMIT,9962,100,GTC
1485,1700000000037961769,1,BUY,LIMIT,9954,5,GTC
1486,1700000000037993520,1,BUY,LIMIT,9948,50,GTC
1487,1700000000038037114,1,BUY,MARKET,0,10,IOC
1488,1700000000038083980,1,BUY,LIMIT,9950,25,GTC
1489,1700000000038107679,1,BUY,LIMIT,9967,100,GTC
1490,1700000000038128179,1,BUY,LIMIT,9978,10,GTC
1491,1700000000038170273,1,SELL,LIMIT,9963,5,GTC
1492,1700000000038176316,1,BUY,LIMIT,9949,1,GTC
1493,1700000000038221186,1,BUY,LIMIT,9974,50,GTC
1494,1700000000038248258,1,SELL,LIMIT,9965,5,GTC
1495,1700000000038294803,1,SELL,LIMIT,9970,50,IOC
1496,1700000000038335107,1,SELL,LIMIT,9971,1,GTC
1497,1700000000038347063,1,SELL,LIMIT,9976,10,GTC
1498,1700000000038380036,1,BUY,LIMIT,9956,50,GTC
1499,1700000000038415867,1,BUY,LIMIT,9955,10,GTC
1500,1700000000038430330,1,SELL,LIMIT,9957,20,GTC
1501,1700000000038461176,1,SELL,LIMIT,9951,1,GTC
1502,1700000000038502015,1,SELL,MARKET,0,1,IOC
1503,1700000000038528864,1,BUY,LIMIT,9946,10,GTC
1504,1700000000038556280,1,BUY,LIMIT,9951,10,GTC
1505,1700000000038571597,1,SELL,MARKET,0,20,IOC
1506,1700000000038579220,1,BUY,LIMIT,9955,20,GTC
1507,1700000000038580100,1,SELL,LIMIT,9946,50,GTC
1508,1700000000038589360,1,SELL,LIMIT,9944,1,GTC
1509,1700000000038621271,1,BUY,LIMIT,9942,10,GTC
1510,1700000000038643062,1,SELL,LIMIT,9958,10,GTC
1511,1700000000038652174,1,SELL,LIMIT,9962,50,GTC
1512,1700000000038697529,1,SELL,LIMIT,9947,1,GTC
1513,1700000000038726493,1,BUY,LIMIT,9954,1,GTC
1514,1700000000038774785,1,BUY,LIMIT,9965,10,GTC
1515,1700000000038818953,1,BUY,LIMIT,9945,10,GTC
1516,1700000000038831817,1,BUY,LIMIT,9970,10,GTC
1517,1700000000038834831,1,SELL,LIMIT,9955,50,GTC
1518,1700000000038841290,1,SELL,LIMIT,9960,10,IOC
1519,1700000000038856324,1,BUY,LIMIT,9959,10,GTC
1520,1700000000038899020,1,BUY,MARKET,0,50,IOC
1521,1700000000038915705,1,BUY,LIMIT,9954,50,GTC
1522,1700000000038930097,1,SELL,LIMIT,9945,25,GTC
1523,1700000000038962793,1,BUY,LIMIT,9947,20,GTC
1524,1700000000038984999,1,BUY,LIMIT,9964,10,IOC
1525,1700000000039001113,1,SELL,LIMIT,9966,25,GTC
1526,1700000000039042871,1,BUY,LIMIT,9946,10,GTC
1527,1700000000039056014,1,SELL,MARKET,0,10,IOC
1528,1700000000039076271,1,BUY,LIMIT,9978,25,GTC
1529,1700000000039085148,1,BUY,LIMIT,9967,1,GTC
1530,1700000000039109634,1,BUY,LIMIT,9976,25,GTC
1531,1700000000039144459,1,SELL,LIMIT,9961,50,GTC
1532,1700000000039163941,1,SELL,LIMIT,9957,10,GTC
1533,1700000000039212984,1,SELL,MARKET,0,10,IOC
1534,1700000000039224331,1,BUY,LIMIT,9976,5,GTC
1535,1700000000039238392,1,SELL,LIMIT,9973,20,GTC
1536,1700000000039271910,1,BUY,LIMIT,9965,100,GTC
1537,1700000000039308595,1,SELL,LIMIT,9976,20,GTC
1538,1700000000039328221,1,BUY,MARKET,0,10,IOC
1539,1700000000039332097,1,SELL,LIMIT,9951,20,GTC
1540,1700000000039375106,1,SELL,LIMIT,9951,1,GTC
1541,1700000000039422928,1,SELL,LIMIT,9954,20,GTC
1542,1700000000039446724,1,BUY,LIMIT,9952,1,GTC
1543,1700000000039494580,1,SELL,LIMIT,9948,5,GTC
1544,1700000000039524059,1,SELL,LIMIT,9950,10,GTC
1545,1700000000039534759,1,BUY,LIMIT,9960,50,GTC
1546,1700000000039541399,1,BUY,LIMIT,9951,100,GTC
1547,1700000000039589706,1,BUY,LIMIT,9967,100,GTC
1548,1700000000039601853,1,SELL,MARKET,0,10,IOC
1549,1700000000039618425,1,BUY,LIMIT,9943,50,GTC
1550,1700000000039666554,1,SELL,LIMIT,9944,10,GTC
1551,1700000000039667942,1,SELL,LIMIT,9956,5,GTC
1552,1700000000039685983,1,SELL,LIMIT,9951,5,GTC
1553,1700000000039722027,1,SELL,LIMIT,9970,5,GTC
1554,1700000000039759414,1,SELL,LIMIT,9949,100,GTC
1555,1700000000039795534,1,SELL,LIMIT,9962,1,GTC
1556,1700000000039831727,1,BUY,LIMIT,9949,5,GTC
1557,1700000000039833799,1,BUY,LIMIT,9961,10,GTC
1558,1700000000039879306,1,BUY,LIMIT,9966,50,GTC
1559,1700000000039886473,1,SELL,LIMIT,9953,10,GTC
1560,1700000000039889813,1,BUY,LIMIT,9950,5,GTC
1561,1700000000039900157,1,BUY,LIMIT,9958,50,GTC
1562,1700000000039918423,1,SELL,LIMIT,9959,5,GTC
1563,1700000000039919065,1,SELL,LIMIT,9975,5,GTC
1564,1700000000039945163,1,SELL,LIMIT,9973,10,GTC
1565,1700000000039983532,1,SELL,LIMIT,9968,5,GTC
1566,1700000000039995951,1,SELL,LIMIT,9955,10,GTC
1567,1700000000040035886,1,BUY,LIMIT,9969,50,GTC
1568,1700000000040061498,1,SELL,LIMIT,9989,10,GTC
1569,1700000000040087204,1,SELL,LIMIT,9974,10,GTC
1570,1700000000040133781,1,SELL,LIMIT,9974,10,GTC
1571,1700000000040158031,1,BUY,MARKET,0,1,IOC
1572,1700000000040182180,1,BUY,LIMIT,9957,25,GTC
1573,1700000000040218823,1,SELL,LIMIT,9961,10,GTC
1574,1700000000040264921,1,BUY,LIMIT,9958,5,GTC
1575,1700000000040268965,1,BUY,LIMIT,9981,25,GTC
1576,1700000000040271443,1,BUY,LIMIT,9976,10,GTC
1577,1700000000040272760,1,BUY,MARKET,0,5,IOC
1578,1700000000040322287,1,SELL,LIMIT,9984,10,GTC
1579,1700000000040365047,1,SELL,LIMIT,9974,100,GTC
1580,1700000000040405142,1,BUY,LIMIT,9964,1,GTC
1581,1700000000040441959,1,BUY,LIMIT,9978,100,GTC
1582,1700000000040470224,1,SELL,LIMIT,9984,10,GTC
1583,1700000000040519426,1,BUY,LIMIT,9978,10,GTC
1584,1700000000040531964,1,BUY,MARKET,0,50,IOC
1585,1700000000040563751,1,SELL,LIMIT,9993,100,GTC
1586,1700000000040606629,1,SELL,LIMIT,9978,25,GTC
1587,1700000000040608967,1,BUY,LIMIT,9968,25,GTC
1588,1700000000040629725,1,BUY,LIMIT,9966,1,GTC
1589,1700000000040667588,1,SELL,LIMIT,9963,5,GTC
1590,1700000000040674196,1,BUY,LIMIT,9978,25,IOC
1591,1700000000040695305,1,BUY,LIMIT,9971,10,GTC
1592,1700000000040717518,1,BUY,LIMIT,9969,5,GTC
1593,1700000000040719570,1,SELL,LIMIT,9981,10,GTC
1594,1700000000040730635,1,SELL,LIMIT,9993,20,GTC
1595,1700000000040778220,1,SELL,MARKET,0,5,IOC
1596,1700000000040811594,1,SELL,LIMIT,9982,10,GTC
1597,1700000000040841420,1,SELL,LIMIT,9979,25,GTC
1598,1700000000040844542,1,BUY,LIMIT,9985,50,GTC
1599,1700000000040855029,1,SELL,LIMIT,9974,5,GTC
1600,1700000000040891386,1,SELL,LIMIT,9994,20,IOC
1601,1700000000040912445,1,SELL,LIMIT,9974,100,GTC
1602,1700000000040918792,1,SELL,LIMIT,9978,25,GTC
1603,1700000000040948261,1,BUY,LIMIT,9975,20,GTC
1604,1700000000040967545,1,SELL,LIMIT,9987,25,GTC
1605,1700000000041001630,1,BUY,LIMIT,9990,25,GTC
1606,1700000000041019354,1,SELL,LIMIT,9974,100,GTC
1607,1700000000041065712,1,BUY,LIMIT,9975,10,GTC
1608,1700000000041103576,1,SELL,LIMIT,9980,10,GTC
1609,1700000000041126943,1,SELL,LIMIT,10004,5,GTC
1610,1700000000041139257,1,BUY,LIMIT,10003,5,GTC
1611,1700000000041166071,1,BUY,LIMIT,9991,10,GTC
1612,1700000000041174063,1,BUY,LIMIT,9997,100,GTC
1613,1700000000041195546,1,BUY,LIMIT,10007,10,GTC
1614,1700000000041224233,1,BUY,LIMIT,9990,25,GTC
1615,1700000000041242417,1,BUY,LIMIT,9978,50,GTC
1616,1700000000041262468,1,SELL,LIMIT,9979,5,GTC
1617,1700000000041275031,1,SELL,LIMIT,9996,20,GTC
1618,1700000000041286313,1,BUY,LIMIT,9996,20,GTC
1619,1700000000041332471,1,BUY,LIMIT,9996,10,GTC
1620,1700000000041338070,1,BUY,LIMIT,9993,10,GTC
1621,1700000000041339499,1,SELL,LIMIT,9993,25,GTC
1622,1700000000041384166,1,SELL,LIMIT,9996,5,GTC
1623,1700000000041426235,1,BUY,LIMIT,9995,10,GTC
1624,1700000000041454271,1,SELL,LIMIT,9982,10,GTC
1625,1700000000041467298,1,SELL,LIMIT,9995,10,GTC
1626,1700000000041468859,1,SELL,MARKET,0,25,IOC
1627,1700000000041511886,1,SELL,LIMIT,10011,100,GTC
1628,1700000000041519816,1,BUY,LIMIT,10010,25,GTC
1629,1700000000041545322,1,BUY,LIMIT,9999,50,GTC
1630,1700000000041551564,1,SELL,LIMIT,9994,5,GTC
1631,1700000000041558858,1,SELL,LIMIT,9984,50,GTC
1632,1700000000041592346,1,SELL,LIMIT,10001,100,GTC
1633,1700000000041622640,1,SELL,LIMIT,10012,10,GTC
1634,1700000000041653545,1,BUY,LIMIT,10000,25,GTC
1635,1700000000041678597,1,SELL,LIMIT,10010,1,GTC
1636,1700000000041706275,1,BUY,LIMIT,10015,20,GTC
1637,1700000000041716826,1,BUY,LIMIT,10001,1,IOC
1638,1700000000041739286,1,BUY,LIMIT,10016,25,GTC
1639,1700000000041752412,1,SELL,LIMIT,9994,50,GTC
1640,1700000000041761357,1,SELL,LIMIT,10012,50,GTC
1641,1700000000041790522,1,BUY,LIMIT,10000,10,GTC
1642,1700000000041832133,1,BUY,LIMIT,10001,50,GTC
1643,1700000000041834313,1,SELL,LIMIT,9994,5,GTC
1644,1700000000041872286,1,BUY,LIMIT,9988,5,IOC
1645,1700000000041885012,1,BUY,LIMIT,9998,25,GTC
1646,1700000000041933111,1,SELL,LIMIT,9988,10,GTC
1647,1700000000041939048,1,SELL,LIMIT,9993,20,GTC
1648,1700000000041969637,1,SELL,LIMIT,10001,5,GTC
1649,1700000000041975208,1,BUY,LIMIT,9992,5,GTC
1650,1700000000041977146,1,SELL,LIMIT,9990,100,GTC
1651,1700000000042002238,1,BUY,LIMIT,9986,50,GTC
1652,1700000000042014447,1,SELL,LIMIT,9988,1,GTC
1653,1700000000042037673,1,SELL,LIMIT,9986,25,GTC
1654,1700000000042046141,1,SELL,LIMIT,9985,20,GTC
1655,1700000000042060816,1,SELL,LIMIT,9999,10,GTC
1656,1700000000042066784,1,BUY,LIMIT,9985,10,GTC
1657,1700000000042090126,1,SELL,LIMIT,9994,5,GTC
1658,1700000000042124223,1,SELL,LIMIT,10010,50,GTC
1659,1700000000042150467,1,SELL,LIMIT,9992,20,GTC
1660,1700000000042198287,1,SELL,LIMIT,9992,10,GTC
1661,1700000000042239610,1,BUY,LIMIT,10002,25,GTC
1662,1700000000042269562,1,SELL,LIMIT,9998,5,GTC
1663,1700000000042309638,1,SELL,LIMIT,9986,20,GTC
1664,1700000000042317651,1,SELL,LIMIT,9997,1,GTC
1665,1700000000042332253,1,SELL,LIMIT,9984,5,GTC
1666,1700000000042377860,1,BUY,LIMIT,9991,25,GTC
1667,1700000000042415167,1,SELL,LIMIT,9996,10,GTC
1668,1700000000042462608,1,BUY,LIMIT,9991,20,GTC
1669,1700000000042507812,1,SELL,LIMIT,9997,50,GTC
1670,1700000000042540991,1,BUY,LIMIT,9985,100,GTC
1671,1700000000042580233,1,SELL,LIMIT,9979,25,GTC
1672,1700000000042622916,1,BUY,MARKET,0,1,IOC
1673,1700000000042649814,1,SELL,LIMIT,10008,10,GTC
1674,1700000000042654865,1,SELL,LIMIT,9977,1,GTC
1675,1700000000042704758,1,BUY,LIMIT,9999,25,GTC
1676,1700000000042731035,1,BUY,LIMIT,9985,1,GTC
1677,1700000000042756039,1,SELL,LIMIT,10001,5,GTC
1678,1700000000042777697,1,BUY,LIMIT,10001,5,IOC
1679,1700000000042813426,1,SELL,LIMIT,9983,25,GTC
1680,1700000000042821187,1,SELL,LIMIT,9983,1,GTC
1681,1700000000042866770,1,SELL,MARKET,0,25,IOC
1682,1700000000042905507,1,SELL,LIMIT,9995,10,GTC
1683,1700000000042947747,1,BUY,LIMIT,9977,50,GTC
1684,1700000000042966632,1,SELL,LIMIT,9980,100,GTC
1685,1700000000043013753,1,SELL,LIMIT,9974,20,GTC
1686,1700000000043059798,1,BUY,LIMIT,9976,10,GTC
1687,1700000000043090978,1,BUY,LIMIT,9972,10,IOC
1688,1700000000043111913,1,BUY,LIMIT,9979,25,GTC
1689,1700000000043126751,1,BUY,LIMIT,9987,10,GTC
1690,1700000000043139568,1,BUY,LIMIT,9989,50,GTC
1691,1700000000043149720,1,BUY,LIMIT,9976,5,GTC
1692,1700000000043162477,1,SELL,LIMIT,9974,100,IOC
1693,1700000000043199041,1,BUY,LIMIT,9980,5,GTC
1694,1700000000043203024,1,BUY,LIMIT,9975,25,GTC
1695,1700000000043216233,1,BUY,LIMIT,9983,50,GTC
1696,1700000000043250721,1,BUY,LIMIT,9970,100,GTC
1697,1700000000043258500,1,BUY,MARKET,0,10,IOC
1698,1700000000043293873,1,BUY,LIMIT,9978,5,GTC
1699,1700000000043320121,1,BUY,LIMIT,9979,50,GTC
1700,1700000000043331829,1,BUY,LIMIT,9976,10,GTC
1701,1700000000043338505,1,BUY,LIMIT,9979,1,GTC
1702,1700000000043350161,1,SELL,LIMIT,9970,10,GTC
1703,1700000000043351495,1,SELL,LIMIT,9964,10,GTC
1704,1700000000043363183,1,BUY,LIMIT,9961,5,GTC
1705,1700000000043394735,1,SELL,MARKET,0,25,IOC
1706,1700000000043432411,1,BUY,LIMIT,9974,1,GTC
1707,1700000000043439065,1,SELL,LIMIT,9977,10,GTC
1708,1700000000043475328,1,BUY,LIMIT,9972,25,GTC
1709,1700000000043495563,1,SELL,LIMIT,9971,25,IOC
1710,1700000000043503452,1,BUY,LIMIT,9980,100,GTC
1711,1700000000043518386,1,SELL,LIMIT,9958,50,GTC
1712,1700000000043542440,1,SELL,LIMIT,9960,50,GTC
1713,1700000000043560891,1,SELL,LIMIT,9988,5,GTC
1714,1700000000043578778,1,SELL,LIMIT,9974,10,GTC
1715,1700000000043599549,1,BUY,LIMIT,9980,20,GTC
1716,1700000000043628456,1,BUY,LIMIT,9970,5,GTC
1717,1700000000043629502,1,BUY,LIMIT,9988,5,GTC
1718,1700000000043670883,1,SELL,LIMIT,9984,20,GTC
1719,1700000000043672404,1,SELL,LIMIT,9973,20,GTC
1720,1700000000043692946,1,BUY,LIMIT,9982,100,GTC
1721,1700000000043716397,1,BUY,LIMIT,9961,10,IOC
1722,1700000000043722533,1,SELL,LIMIT,9990,10,GTC
1723,1700000000043742091,1,BUY,LIMIT,9968,5,GTC
1724,1700000000043770284,1,BUY,LIMIT,9967,50,GTC
1725,1700000000043782141,1,SELL,LIMIT,9968,20,GTC
1726,1700000000043799026,1,BUY,LIMIT,9986,10,GTC
1727,1700000000043835297,1,BUY,LIMIT,9968,100,GTC
1728,1700000000043881287,1,BUY,LIMIT,9970,100,GTC
1729,1700000000043912362,1,SELL,LIMIT,9967,50,GTC
1730,1700000000043918657,1,SELL,LIMIT,9985,50,GTC
1731,1700000000043927498,1,BUY,LIMIT,9984,25,GTC
1732,1700000000043936251,1,SELL,LIMIT,9969,50,GTC
1733,1700000000043940312,1,SELL,LIMIT,9984,100,GTC
1734,1700000000043959855,1,BUY,LIMIT,9977,5,GTC
1735,1700000000044006333,1,BUY,LIMIT,9959,1,GTC
1736,1700000000044051114,1,SELL,LIMIT,9986,10,GTC
1737,1700000000044083396,1,SELL,LIMIT,9967,1,GTC
1738,1700000000044117963,1,SELL,LIMIT,9959,5,GTC
1739,1700000000044144068,1,BUY,LIMIT,9956,100,GTC
1740,1700000000044180397,1,SELL,LIMIT,9968,10,GTC
1741,1700000000044209231,1,SELL,LIMIT,9979,5,GTC
1742,1700000000044220922,1,SELL,LIMIT,9976,10,GTC
1743,1700000000044265169,1,SELL,LIMIT,9966,20,GTC
1744,1700000000044311390,1,SELL,LIMIT,9969,50,GTC
1745,1700000000044341845,1,BUY,LIMIT,9964,20,GTC
1746,1700000000044344578,1,SELL,MARKET,0,20,IOC
1747,1700000000044354207,1,SELL,LIMIT,9964,25,IOC
1748,1700000000044387516,1,SELL,LIMIT,9950,25,GTC
1749,1700000000044421638,1,SELL,LIMIT,9981,50,GTC
